"NAME","GEOG","NID","ASSESSMENT_CHANGE","SALES_QUARTILE","OVER_UNDER","D_OVER_UNDER","COUNT","D_COUNT","MED_SALES_PRICE","MED_SALES_RATIO","COD","D_COD","PRD","N_LOW_COUNT","VCS_LOW_COUNT"
"R851B - GREENWOOD","vcs",NA,102.734101457395,"Q1","Underassessed","Underassessed",2,2,260500,0.511454854655452,1.4713370999073,12.015102654523,1.00053686013514,NA,NA
"R851B - GREENWOOD","vcs",NA,89.406329968788,"Q2","Accurate","Accurate",16,16,300250,0.561964536024671,4.6895697933937,5.21609101265301,0.994719175935723,NA,NA
"R851B - GREENWOOD","vcs",NA,75.8013865722543,"Q2","Overassessed","Overassessed",4,4,293000,0.655946405610754,2.69329498824104,13.0534798403481,1.00000337962605,NA,NA
"R851B - GREENWOOD","vcs",NA,90.9196123059049,"Q2","Underassessed","Underassessed",8,8,301250,0.513138697571744,2.53176318458546,12.5606420704931,0.999825521196788,NA,NA
"R851B - GREENWOOD","vcs",NA,88.466348821434,"Q3","Accurate","Accurate",16,16,332750,0.569242311352174,5.02318721182037,5.05645725450851,1.0011717691351,NA,NA
"R851B - GREENWOOD","vcs",NA,96.1626213871008,"Q3","Overassessed","Overassessed",2,2,317750,0.695109062980031,6.7029674088872,19.5786861606959,0.955264071941443,NA,NA
"R851B - GREENWOOD","vcs",NA,99.5395767548962,"Q3","Underassessed","Underassessed",10,10,330000,0.508029508793484,3.46649925555568,12.9516559344598,0.994449197466528,NA,NA
"R851B - GREENWOOD","vcs",NA,93.5790749924571,"Q4","Accurate","Accurate",10,10,389000,0.577849699468829,4.64947029780204,4.73063206760374,0.992266487383672,NA,NA
"R851B - GREENWOOD","vcs",NA,100.413634304191,"Q4","Underassessed","Underassessed",18,18,376500,0.485633843674456,5.52306521660851,18.3146540011829,0.992157249401487,NA,NA
"R851C - GREYSTONE GREEN","vcs",NA,96.3379303843173,"Q1","Accurate","Accurate",4,4,248250,0.579891056910569,1.86852193129596,1.86399797916565,1.00006816096816,NA,NA
"R851C - GREYSTONE GREEN","vcs",NA,99.592491468339,"Q1","Overassessed","Overassessed",7,7,221000,0.699113636363636,7.82046239644775,25.6363634924487,1.01222373185168,NA,NA
"R851C - GREYSTONE GREEN","vcs",NA,100.710432480243,"Q2","Accurate","Accurate",3,3,295000,0.572033898305085,2.17309127138835,2.66971400833174,0.999430247630729,NA,NA
"R851C - GREYSTONE GREEN","vcs",NA,102.01767480124,"Q2","Underassessed","Underassessed",8,8,297500,0.489146283361726,2.73979253073407,16.1059417995896,0.988079114747903,NA,NA
"R851C - GREYSTONE GREEN","vcs",NA,104.263690925821,"Q3","Accurate","Accurate",5,5,316500,0.59029793977813,3.50484871720179,3.86874332307657,1.00098382719446,NA,NA
"R851C - GREYSTONE GREEN","vcs",NA,113.530284111837,"Q3","Underassessed","Underassessed",5,5,322500,0.477603100775194,2.96643436793799,19.796014601347,1.00028107192941,NA,NA
"R851C - GREYSTONE GREEN","vcs",NA,119.271278702745,"Q4","Underassessed","Underassessed",9,9,370000,0.479518309859155,4.43039913540258,18.0811201112306,1.00067237679614,NA,NA
"R851D - STONEHILL","vcs",NA,109.879606046274,"Q1","Accurate","Accurate",3,3,268000,0.595220149253731,1.48091474997783,2.31469141020682,0.999613919959522,NA,NA
"R851D - STONEHILL","vcs",NA,99.146324109165,"Q1","Overassessed","Overassessed",13,13,235000,0.696977099236641,9.43044545693229,26.0619333021541,1.00972281366142,NA,NA
"R851D - STONEHILL","vcs",NA,105.773760647191,"Q1","Underassessed","Underassessed",2,2,278000,0.496262888198758,1.09992919125651,14.6285564070906,0.999920874664821,NA,NA
"R851D - STONEHILL","vcs",NA,104.55507390399,"Q2","Accurate","Accurate",7,7,300500,0.56000701754386,2.383167197569,4.33239842457468,1.00015252225517,NA,NA
"R851D - STONEHILL","vcs",NA,104.775501286999,"Q2","Underassessed","Underassessed",11,11,306000,0.49977972027972,2.29262045907742,14.2680760267681,0.994502747064171,NA,NA
"R851D - STONEHILL","vcs",NA,106.43043412062,"Q3","Accurate","Accurate",6,6,329500,0.551125404890441,1.31493825077202,5.00774514004302,0.999979112082851,NA,NA
"R851D - STONEHILL","vcs",NA,105.617590995244,"Q3","Underassessed","Underassessed",12,12,330000,0.487154043033142,4.0723561498064,15.0729579067478,0.990639230438563,NA,NA
"R851D - STONEHILL","vcs",NA,104.447845560034,"Q4","Accurate","Accurate",3,3,355000,0.540977777777778,2.89931091643518,5.01031012704658,0.999989835319575,NA,NA
"R851D - STONEHILL","vcs",NA,113.034562813113,"Q4","Underassessed","Underassessed",14,14,362250,0.476660884925976,3.38261922520431,18.60842770341,0.997184547938474,NA,NA
"R851E - GATEWOOD","vcs",NA,103.706438231161,"Q1","Accurate","Accurate",2,2,319500,0.584784421888791,0.739013994817336,0.74344575174553,0.99975719052176,NA,"Y"
"R851E - GATEWOOD","vcs",NA,108.709462787039,"Q2","Underassessed","Underassessed",2,2,357500,0.49855084115806,2.92252753373343,14.2349629072478,1.00020441433149,NA,"Y"
"R851E - GATEWOOD","vcs",NA,107.340085476343,"Q3","Underassessed","Underassessed",2,2,371000,0.509176685556524,0.402677799016221,12.4070130498987,1.00001085396684,NA,"Y"
"R851E - GATEWOOD","vcs",NA,110.543654127376,"Q4","Underassessed","Underassessed",2,2,395000,0.472830379746835,1.40441617407693,18.6596196220019,1,NA,"Y"
"R851F - N FREEMAN W FLETCHERS","vcs",NA,115.878059582604,"Q1","Accurate","Accurate",3,3,177000,0.585094117647059,3.61979041528088,3.86108014709432,0.997561245459669,NA,NA
"R851F - N FREEMAN W FLETCHERS","vcs",NA,97.2792051775279,"Q1","Overassessed","Overassessed",8,8,162500,0.844929315068493,16.8047053084205,53.8018071869279,1.02173245455106,NA,NA
"R851F - N FREEMAN W FLETCHERS","vcs",NA,86.018445839311,"Q2","Accurate","Accurate",3,3,210000,0.596553488372093,1.33598100173545,2.75715583083112,1.00001018035414,NA,NA
"R851F - N FREEMAN W FLETCHERS","vcs",NA,91.4782854729072,"Q2","Overassessed","Overassessed",4,4,247750,0.707412526277305,5.55425567953457,22.5535016178568,0.998833012674122,NA,NA
"R851F - N FREEMAN W FLETCHERS","vcs",NA,98.3909805607258,"Q2","Underassessed","Underassessed",5,5,250000,0.45848,12.3722147601985,23.252759167497,0.867706744986815,NA,NA
"R851F - N FREEMAN W FLETCHERS","vcs",NA,95.6796500085625,"Q3","Accurate","Accurate",2,2,290000,0.57638357228196,3.99268872644608,3.95893046932937,0.997253982941315,NA,NA
"R851F - N FREEMAN W FLETCHERS","vcs",NA,98.1364209866683,"Q3","Underassessed","Underassessed",9,9,299000,0.442935483870968,7.35098357158661,21.8801964431408,1.00038299039747,NA,NA
"R851F - N FREEMAN W FLETCHERS","vcs",NA,91.4883440461389,"Q4","Accurate","Accurate",2,2,336000,0.559268448344635,1.84370526011481,3.78979382390278,0.997781570013579,NA,NA
"R851F - N FREEMAN W FLETCHERS","vcs",NA,118.627925666401,"Q4","Underassessed","Underassessed",9,9,370000,0.4608,9.4448293647673,23.3297312507463,1.00571637029624,NA,NA
"R851P - COPLEY FARMS","vcs",NA,92.6392675152167,"Q1","Accurate","Accurate",2,2,386500,0.571453288146939,2.85309955268066,2.8047779732203,0.999926186572946,NA,NA
"R851P - COPLEY FARMS","vcs",NA,94.4934796751915,"Q1","Overassessed","Overassessed",9,9,299000,0.749779264214047,6.77590176910314,24.8423638296164,0.986246169391193,NA,NA
"R851P - COPLEY FARMS","vcs",NA,94.2233339673006,"Q2","Accurate","Accurate",11,11,4e+05,0.559012658227848,2.525295835868,4.22710588136988,0.999920518854698,NA,NA
"R851P - COPLEY FARMS","vcs",NA,94.635784799448,"Q3","Accurate","Accurate",5,5,416000,0.539326923076923,1.83851911761521,6.33708517857711,0.999894945814275,NA,NA
"R851P - COPLEY FARMS","vcs",NA,95.8171041384985,"Q3","Underassessed","Underassessed",5,5,420000,0.522588235294118,0.97144598593975,10.4245046886648,1.00000907547727,NA,NA
"R851P - COPLEY FARMS","vcs",NA,93.792473578474,"Q4","Accurate","Accurate",5,5,435000,0.561009090909091,2.64177630040333,4.37908235628862,0.9999314430603,NA,NA
"R851P - COPLEY FARMS","vcs",NA,93.7333569025813,"Q4","Underassessed","Underassessed",5,5,440000,0.48775,3.49134080034617,15.3858899216287,1.00160084219857,NA,NA
"R852A - RIDGEWOOD/RIDGEFIELD","vcs",NA,99.200510264739,"Q1","Accurate","Accurate",6,6,268000,0.568945,4.97693692715253,4.87116957530679,1.00235151076596,NA,NA
"R852A - RIDGEWOOD/RIDGEFIELD","vcs",NA,96.6584332482077,"Q1","Overassessed","Overassessed",8,8,235750,0.706407445495681,4.15139187933366,21.5026051515874,0.997930748721996,NA,NA
"R852A - RIDGEWOOD/RIDGEFIELD","vcs",NA,96.308349215601,"Q1","Underassessed","Underassessed",7,7,290000,0.504196296296296,2.48265492627987,13.2775371421868,0.993725883252774,NA,NA
"R852A - RIDGEWOOD/RIDGEFIELD","vcs",NA,99.0955823901319,"Q2","Accurate","Accurate",5,5,320500,0.57378783151326,2.6799886553481,3.32139666951515,0.998817935922996,NA,NA
"R852A - RIDGEWOOD/RIDGEFIELD","vcs",NA,96.3003815138828,"Q2","Overassessed","Overassessed",3,3,318000,0.64494952681388,6.63465757102746,16.8168614135856,0.989019562991791,NA,NA
"R852A - RIDGEWOOD/RIDGEFIELD","vcs",NA,105.033015757171,"Q2","Underassessed","Underassessed",13,13,314000,0.485009554140127,3.19517219910776,16.8384740188442,0.993968311260232,NA,NA
"R852A - RIDGEWOOD/RIDGEFIELD","vcs",NA,99.1925762803683,"Q3","Accurate","Accurate",7,7,349000,0.54585671641791,2.39171100996084,5.24005659968952,1.00039690055525,NA,NA
"R852A - RIDGEWOOD/RIDGEFIELD","vcs",NA,103.138813444032,"Q3","Underassessed","Underassessed",14,14,358500,0.488627891189646,4.61756483400214,15.2023719742282,0.996144338173501,NA,NA
"R852A - RIDGEWOOD/RIDGEFIELD","vcs",NA,94.1449844633022,"Q4","Accurate","Accurate",2,2,424750,0.54122106243916,0.814833157467295,6.89446158058511,0.999515842827162,NA,NA
"R852A - RIDGEWOOD/RIDGEFIELD","vcs",NA,103.590332942778,"Q4","Underassessed","Underassessed",18,18,4e+05,0.48578278253774,5.21267175346933,17.6240538467262,0.992030521259993,NA,NA
"R852B - AUTUM LEAF","vcs",NA,90.7732787395791,"Q1","Accurate","Accurate",3,3,315000,0.583525373134328,2.96092999092268,3.0999706407918,1.00302956504466,NA,NA
"R852B - AUTUM LEAF","vcs",NA,85.0584340059249,"Q1","Overassessed","Overassessed",16,16,308000,0.753077628618936,8.0738868896184,31.0717932358569,1.00830210355912,NA,NA
"R852B - AUTUM LEAF","vcs",NA,85.1872249748134,"Q1","Underassessed","Underassessed",2,2,325000,0.51048,0.135618964956064,12.1828056023121,1,NA,NA
"R852B - AUTUM LEAF","vcs",NA,88.8327433172177,"Q2","Accurate","Accurate",9,9,360000,0.579441666666667,3.26431863479107,3.28938301220489,0.999199598984247,NA,NA
"R852B - AUTUM LEAF","vcs",NA,81.6380229923432,"Q2","Overassessed","Overassessed",8,8,355000,0.701998828960448,4.7026240223536,20.4353596333129,1.00069139475138,NA,NA
"R852B - AUTUM LEAF","vcs",NA,84.9272877487953,"Q2","Underassessed","Underassessed",4,4,362000,0.517355764705882,0.528934144955208,10.9217592097552,1.00004593760366,NA,NA
"R852B - AUTUM LEAF","vcs",NA,87.752386223877,"Q3","Accurate","Accurate",13,13,398500,0.565574683544304,4.31897171266569,4.92560173640058,1.00058767025095,NA,NA
"R852B - AUTUM LEAF","vcs",NA,79.0448589581595,"Q3","Overassessed","Overassessed",6,6,403000,0.670457887780848,5.48273471890132,16.917724906827,1.00008455824891,NA,NA
"R852B - AUTUM LEAF","vcs",NA,89.2677101995985,"Q3","Underassessed","Underassessed",2,2,396000,0.515890712109891,1.87091310988333,11.2520080055712,0.999291822662266,NA,NA
"R852B - AUTUM LEAF","vcs",NA,83.417631258216,"Q4","Accurate","Accurate",12,12,449500,0.581671576971214,2.78598277990356,2.79277358944215,0.997971770054283,NA,NA
"R852B - AUTUM LEAF","vcs",NA,86.5770321364182,"Q4","Underassessed","Underassessed",9,9,450000,0.509359036144578,3.77060475391787,13.5234047207533,1.00101949426745,NA,NA
"R852C - BARWICK DR","vcs",NA,68.9174212124631,"Q1","Accurate","Accurate",2,2,288750,0.584757352941176,0.778136446022824,0.782766579493613,0.999764256664987,NA,NA
"R852C - BARWICK DR","vcs",NA,83.2197041428602,"Q1","Overassessed","Overassessed",4,4,196500,0.87064407721556,19.7207531183053,54.0698078016341,1.09682861645947,NA,NA
"R852C - BARWICK DR","vcs",NA,117.159182940278,"Q2","Underassessed","Underassessed",6,6,307500,0.513683978494624,2.53099434321024,12.6698622329157,0.976240464225964,NA,NA
"R852C - BARWICK DR","vcs",NA,97.3677986952553,"Q3","Accurate","Accurate",2,2,337750,0.600593253837539,3.08032607151614,3.31925741692343,0.99861111089377,NA,NA
"R852C - BARWICK DR","vcs",NA,111.001180240653,"Q3","Underassessed","Underassessed",5,5,360000,0.460408823529412,4.41972604700633,20.7969364615253,0.963026881919661,NA,NA
"R852C - BARWICK DR","vcs",NA,115.282338724323,"Q4","Underassessed","Underassessed",5,5,425000,0.472953678474114,14.9874651871016,24.2132028461166,0.884439953558258,NA,NA
"R852D - CARPENTER WOODS","vcs",NA,95.6208369673749,"Q1","Accurate","Accurate",3,3,305000,0.579550819672131,2.74638785965518,2.83834582963069,1.00080055659732,NA,NA
"R852D - CARPENTER WOODS","vcs",NA,104.792585586334,"Q1","Overassessed","Overassessed",2,2,307000,0.680581191272496,5.43516564318464,17.0794757431962,1.0014183386446,NA,NA
"R852D - CARPENTER WOODS","vcs",NA,105.391269791019,"Q2","Underassessed","Underassessed",3,3,329000,0.482069182389937,1.75654341782112,16.0830502472089,0.99829177700647,NA,NA
"R852D - CARPENTER WOODS","vcs",NA,98.4640755617561,"Q3","Accurate","Accurate",2,2,420500,0.581460509031199,6.99954491471493,7.00149616485368,1.00241947591208,NA,NA
"R852D - CARPENTER WOODS","vcs",NA,90.679021972663,"Q4","Accurate","Accurate",3,3,439000,0.577944827586207,1.21325780398325,1.39856532322065,1.00000860111233,NA,NA
"R852E - GREER AND JOYNER","vcs",NA,112.86324863765,"Q1","Overassessed","Overassessed",11,11,101000,0.930424,26.1795003876282,76.2475359036958,1.06403148995628,NA,NA
"R852E - GREER AND JOYNER","vcs",NA,80.1660432390325,"Q2","Overassessed","Overassessed",8,8,155000,0.729628494623656,9.76748650118821,32.1901224485663,1.00117373765605,NA,NA
"R852E - GREER AND JOYNER","vcs",NA,161.580164463013,"Q2","Underassessed","Underassessed",2,2,157000,0.491256859093731,3.50375049847438,15.4897369255765,0.99511427344613,NA,NA
"R852E - GREER AND JOYNER","vcs",NA,96.8515466054053,"Q3","Overassessed","Overassessed",3,3,210000,0.672647619047619,16.7497452113141,34.5798356482381,1.02305012197882,NA,NA
"R852E - GREER AND JOYNER","vcs",NA,130.723005720247,"Q3","Underassessed","Underassessed",7,7,250000,0.449504,7.52230413286466,23.6726016790189,0.950231059827805,NA,NA
"R852E - GREER AND JOYNER","vcs",NA,125.204848039976,"Q4","Underassessed","Underassessed",10,10,309000,0.445410532786885,8.77414779173102,22.363555147499,0.969781279831577,NA,NA
"R852F - STILLWOOD","vcs",NA,95.7143771519718,"Q1","Overassessed","Overassessed",4,4,261000,0.756576058201058,6.09423457446585,29.2847723608104,0.997396801641167,NA,NA
"R852F - STILLWOOD","vcs",NA,97.0487136135112,"Q2","Accurate","Accurate",2,2,328250,0.545355867269985,1.47051087678672,6.18315661344624,1.00014561633735,NA,NA
"R852F - STILLWOOD","vcs",NA,94.1686054158214,"Q2","Overassessed","Overassessed",2,2,297500,0.700828466327108,9.06890938923527,20.5625874997672,1.00382504132033,NA,NA
"R852F - STILLWOOD","vcs",NA,101.118199768927,"Q4","Underassessed","Underassessed",3,3,395000,0.499589873417722,3.24644406345165,15.8310942246013,0.990184725883651,NA,NA
"R853A - PANTHER CREEK","vcs",NA,94.3413689414424,"Q1","Accurate","Accurate",6,6,308500,0.585330480413065,2.93253373267464,2.95287445631816,1.0006721280912,NA,NA
"R853A - PANTHER CREEK","vcs",NA,101.221219448706,"Q2","Accurate","Accurate",3,3,335000,0.566471428571429,5.27324046125771,5.98896215949025,1.00059517789428,NA,NA
"R853A - PANTHER CREEK","vcs",NA,106.042760961841,"Q2","Underassessed","Underassessed",4,4,335500,0.516772195121951,1.07937034420308,10.7073591359388,0.999796605305475,NA,NA
"R853A - PANTHER CREEK","vcs",NA,88.8736832527356,"Q3","Accurate","Accurate",2,2,356500,0.583713278569855,4.89411862901981,4.91444966686178,1.00006864592693,NA,NA
"R853A - PANTHER CREEK","vcs",NA,96.7227758462304,"Q3","Underassessed","Underassessed",4,4,353500,0.499738133116883,4.11225021625463,13.7346973499729,0.999744209095884,NA,NA
"R853A - PANTHER CREEK","vcs",NA,92.4138454296473,"Q4","Accurate","Accurate",6,6,378250,0.552603481476045,1.66807518415945,5.33842947501703,0.999836060170388,NA,NA
"R860A - WAKE FOREST/HWY & SHARRON","vcs",NA,84.0808662293704,"Q1","Accurate","Accurate",2,2,230000,0.57755,0.629721499738399,0.644842845195371,0.983671686111307,NA,NA
"R860A - WAKE FOREST/HWY & SHARRON","vcs",NA,101.98667313289,"Q1","Overassessed","Overassessed",14,14,160000,0.893809523809524,21.5157992641266,61.0013934719231,1.08018583688347,NA,NA
"R860A - WAKE FOREST/HWY & SHARRON","vcs",NA,124.945225505064,"Q1","Underassessed","Underassessed",7,7,245000,0.470334728033473,8.76697373266794,20.224472140385,0.997254452265749,NA,NA
"R860A - WAKE FOREST/HWY & SHARRON","vcs",NA,94.649634773928,"Q2","Accurate","Accurate",9,9,3e+05,0.560686666666667,3.91181064524203,4.63771816354711,1.00021640659643,NA,NA
"R860A - WAKE FOREST/HWY & SHARRON","vcs",NA,77.548527341059,"Q2","Overassessed","Overassessed",6,6,297500,0.693763192081658,25.7059897622168,44.4643055620391,1.23559027010408,NA,NA
"R860A - WAKE FOREST/HWY & SHARRON","vcs",NA,131.552076686188,"Q2","Underassessed","Underassessed",8,8,297500,0.492225751776927,11.5683874406289,21.0438921781527,0.9991244619358,NA,NA
"R860A - WAKE FOREST/HWY & SHARRON","vcs",NA,88.9693162658915,"Q3","Accurate","Accurate",4,4,357500,0.537591714285714,4.4712396735029,7.67768155823427,0.999181975863337,NA,NA
"R860A - WAKE FOREST/HWY & SHARRON","vcs",NA,86.19819501898,"Q3","Overassessed","Overassessed",4,4,338750,0.697298644401024,2.42109896929149,20.28608154373,1.00029311665576,NA,NA
"R860A - WAKE FOREST/HWY & SHARRON","vcs",NA,107.338751715999,"Q3","Underassessed","Underassessed",15,15,356000,0.455524310118265,5.3735466257975,20.4267701416658,0.981142882045879,NA,NA
"R860A - WAKE FOREST/HWY & SHARRON","vcs",NA,92.7824679278461,"Q4","Accurate","Accurate",6,6,417500,0.560333845800299,3.18822004517707,3.99067780547763,1.00014734084817,NA,NA
"R860A - WAKE FOREST/HWY & SHARRON","vcs",NA,147.110815974123,"Q4","Underassessed","Underassessed",15,15,462000,0.424320720720721,16.4536585963994,30.5789330345342,1.02072916523777,NA,NA
"R860B - RAVENSTON","vcs",NA,89.237838256721,"Q1","Accurate","Accurate",8,8,4e+05,0.5921715511936,2.65877979099953,2.98216844454392,1.00060163299526,NA,NA
"R860B - RAVENSTON","vcs",NA,83.6277464268342,"Q1","Overassessed","Overassessed",11,11,361000,0.75460987654321,12.4320997059263,36.2129310543651,1.02528717821855,NA,NA
"R860B - RAVENSTON","vcs",NA,85.2570564595695,"Q2","Accurate","Accurate",12,12,440000,0.586445401097465,4.2781915136013,4.39153120024779,1.00022900321837,NA,NA
"R860B - RAVENSTON","vcs",NA,80.201226298941,"Q2","Overassessed","Overassessed",4,4,433250,0.645578881476989,3.28490861178103,13.537238662675,1.00023682277119,NA,NA
"R860B - RAVENSTON","vcs",NA,98.0152944182814,"Q2","Underassessed","Underassessed",2,2,438750,0.515928694805195,2.43674692839551,11.2454738930943,1.0000694278093,NA,NA
"R860B - RAVENSTON","vcs",NA,82.0527453174823,"Q3","Accurate","Accurate",12,12,470000,0.575845833333333,2.5703075176136,2.75476524899956,0.999913191968931,NA,NA
"R860B - RAVENSTON","vcs",NA,85.5282794051305,"Q3","Overassessed","Overassessed",2,2,485000,0.650570918367347,1.96428725475818,11.916848471532,1.00020254485681,NA,NA
"R860B - RAVENSTON","vcs",NA,92.579851924053,"Q3","Underassessed","Underassessed",4,4,485000,0.480837770476946,1.23585545641547,17.490229448763,1.00009763891655,NA,NA
"R860B - RAVENSTON","vcs",NA,82.0582533840176,"Q4","Accurate","Accurate",16,16,505250,0.556037298458308,4.25493306894159,4.5898616067038,1.00064175025838,NA,NA
"R860C - NICHOLS FARM","vcs",NA,27.9074683295493,"Q1","Overassessed","Overassessed",5,5,475500,0.889,3.56323321583768,50.0268800040598,0.983104814520773,NA,NA
"R860C - NICHOLS FARM","vcs",NA,35.0440217974427,"Q1","Underassessed","Underassessed",3,3,468000,0.414882681564246,2.72491235419903,27.6286689949135,0.544734108373583,NA,NA
"R860C - NICHOLS FARM","vcs",NA,24.8079710829407,"Q2","Accurate","Accurate",2,2,490000,0.552457944431255,0.25210449577292,4.96139573995722,0.609686339309188,NA,NA
"R860C - NICHOLS FARM","vcs",NA,34.1728449263448,"Q2","Underassessed","Underassessed",7,7,488500,0.426600612870276,15.5025479500671,31.2546603342765,0.481119614166302,NA,NA
"R860C - NICHOLS FARM","vcs",NA,29.4073190963304,"Q3","Accurate","Accurate",2,2,496250,0.545191844765064,0.289156957283387,6.21137318647593,0.626390334735972,NA,NA
